buurt_naam,year,gas_consumption_TJ,electricity_consumption_GWh,co2_electricity_kton,co2_gas_kton,Consumentenprijs gas (variabele kosten incl. energiebelasting en BTW) [€],Consumentenprijs elektriciteit (variabele kosten incl. energiebelasting en BTW) [€],Aantal woningen met elektrische verwarming (benadering) [aantal],Aantal geregistreerde installaties met zonnepanelen woningen [aantal],woningen,woonruimten_totaal,inwoners_op_1_januari,inwoners_in_de_leeftijd_van_03_jaar,inwoners_in_de_leeftijd_van_411_jaar,inwoners_in_de_leeftijd_van_1217_jaar,inwoners_in_de_leeftijd_van_1824_jaar,inwoners_in_de_leeftijd_van_2539_jaar,inwoners_in_de_leeftijd_van_4054_jaar,inwoners_in_de_leeftijd_van_5564_jaar,inwoners_in_de_leeftijd_van_6574_jaar,inwoners_in_de_leeftijd_van_7584_jaar,inwoners_in_de_leeftijd_van_85_jaar_en_ouder,inwoners_in_de_leeftijd_van_017_jaar,inwoners_in_de_leeftijd_van_1864_jaar,inwoners_in_de_leeftijd_van_65_jaar_en_ouder,gemiddeld_gestandaardiseerd_inkomen_per_huishouden,huishoudens_onder_105_van_sociaal_minimum,total_buil,occupied_p,unoccupied,pre_1945,1945_1960,1961_1980,1981_2000,2001_2010,2011_2024,high_effic,moderate_e,low_effici,unknown_ef,coaching_sessions,sde_projects,isde_projects,sce_projects,local_subsidy_projects,latitude,longitude,total subsidies
werkeren,2021,56,5.1,1.5,3.1,0.83,0.23,132,869,1653,1675,5261,356,1037,586,240,1125,1340,212,166,109,90,1979,2917,365,39200,3,1223,98.77350777,1.226492232,1,0,0,0,630,0,1172,42,1,8,0,2,2,0,0,52.53524821,6.044262779,4
werkeren,2022,50,4.8,1.3,2.8,2.26,0.5,182,983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1223,98.77350777,1.226492232,1,0,0,0,630,0,1172,42,1,8,0,0,13,0,0,52.53524821,6.044262779,13
werkeren,2023,41,4.7,1,2.3,1.35,0.37,199,0,1659,1682,5279,337,933,650,311,1019,1377,284,179,122,67,1920,2991,368,0,0,1223,98.77350777,1.226492232,1,0,0,0,630,0,1172,42,1,8,2,0,32,0,0,52.53524821,6.044262779,32
werkeren,2024,0,0,0,0,0,0,0,0,1662,1685,5341,298,890,694,350,970,1417,322,184,136,80,1882,3059,400,0,0,1223,98.77350777,1.226492232,1,0,0,0,630,0,1172,42,1,8,0,0,30,0,0,52.53524821,6.044262779,30
werkeren,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1223,98.77350777,1.226492232,1,0,0,0,630,0,1172,42,1,8,0,0,0,0,0,52.53524821,6.044262779,0
milligen,2015,78,8,4.2,4.4,0.62,0.22,0,0,2740,2743,7081,407,1073,595,368,1484,1864,562,483,196,49,2075,4278,728,29400,4,1950,99.64102564,0.358974359,0,0,0,530,1307,0,1435,461,4,50,0,0,0,0,0,52.54133142,6.057632503,0
milligen,2016,77,8,3.9,4.4,0.64,0.2,0,360,2806,2809,7200,401,1024,661,413,1426,1897,590,525,207,56,2086,4326,788,30500,5,1950,99.64102564,0.358974359,0,0,0,530,1307,0,1435,461,4,50,0,0,0,0,0,52.54133142,6.057632503,0
milligen,2017,85,7.8,3.5,4.8,0.63,0.2,56,285,2811,2814,7189,387,956,732,408,1375,1877,619,561,213,61,2075,4279,835,30700,4,1950,99.64102564,0.358974359,0,0,0,530,1307,0,1435,461,4,50,0,0,0,0,0,52.54133142,6.057632503,0
milligen,2018,79,7.7,3.3,4.5,0.68,0.21,56,365,2811,2814,7111,342,895,746,444,1280,1900,618,592,235,59,1983,4242,886,31500,4,1950,99.64102564,0.358974359,0,0,0,530,1307,0,1435,461,4,50,0,0,0,0,0,52.54133142,6.057632503,0
milligen,2019,77,7.3,2.7,4.4,0.78,0.22,56,455,2817,2820,7094,332,836,759,465,1258,1882,632,605,262,63,1927,4237,930,33000,5,1950,99.64102564,0.358974359,0,0,0,530,1307,0,1435,461,4,50,0,1,0,0,0,52.54133142,6.057632503,1
milligen,2020,79,7.3,2.1,4.4,0.79,0.22,56,550,2817,2820,7002,305,800,728,488,1184,1857,670,611,294,65,1833,4199,970,33900,4,1950,99.64102564,0.358974359,0,0,0,530,1307,0,1435,461,4,50,0,0,0,0,0,52.54133142,6.057632503,0
milligen,2021,78,7.4,2.2,4.4,0.83,0.23,113,710,2820,2823,6938,303,747,703,519,1188,1765,700,617,322,74,1753,4172,1013,34800,4,1950,99.64102564,0.358974359,0,0,0,530,1307,0,1435,461,4,50,0,0,8,0,0,52.54133142,6.057632503,8
milligen,2022,69,7.1,1.9,3.9,2.26,0.5,201,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950,99.64102564,0.358974359,0,0,0,530,1307,0,1435,461,4,50,0,0,12,0,0,52.54133142,6.057632503,12
milligen,2023,59,6.7,1.5,3.3,1.35,0.37,258,0,2871,2874,6995,274,680,672,593,1220,1671,761,610,424,90,1626,4245,1124,0,0,1950,99.64102564,0.358974359,0,0,0,530,1307,0,1435,461,4,50,1,0,43,0,0,52.54133142,6.057632503,43
milligen,2024,0,0,0,0,0,0,0,0,2871,2874,6899,266,637,638,606,1172,1636,794,599,455,96,1541,4208,1150,0,0,1950,99.64102564,0.358974359,0,0,0,530,1307,0,1435,461,4,50,2,0,33,0,0,52.54133142,6.057632503,33
milligen,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950,99.64102564,0.358974359,0,0,0,530,1307,0,1435,461,4,50,0,0,2,0,0,52.54133142,6.057632503,2
tippe bij de ijssel,2015,0,0,0,0,0.62,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,99.66442953,0.33557047,0,0,0,0,0,0,1,0,0,297,0,0,0,0,0,52.5316484,6.038676609,0
tippe bij de ijssel,2016,0,0,0,0,0.64,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,99.66442953,0.33557047,0,0,0,0,0,0,1,0,0,297,0,0,0,0,0,52.5316484,6.038676609,0
tippe bij de ijssel,2017,0,0,0,0,0.63,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,99.66442953,0.33557047,0,0,0,0,0,0,1,0,0,297,0,0,0,0,0,52.5316484,6.038676609,0
tippe bij de ijssel,2018,0,0,0,0,0.68,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,99.66442953,0.33557047,0,0,0,0,0,0,1,0,0,297,0,0,0,0,0,52.5316484,6.038676609,0
tippe bij de ijssel,2019,0,0,0,0,0.78,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,99.66442953,0.33557047,0,0,0,0,0,0,1,0,0,297,0,0,0,0,0,52.5316484,6.038676609,0
tippe bij de ijssel,2020,0,0,0,0,0.79,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,99.66442953,0.33557047,0,0,0,0,0,0,1,0,0,297,0,0,0,0,0,52.5316484,6.038676609,0
tippe bij de ijssel,2021,0,0,0,0,0.83,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,99.66442953,0.33557047,0,0,0,0,0,0,1,0,0,297,0,0,0,0,0,52.5316484,6.038676609,0
tippe bij de ijssel,2022,0,0,0,0,2.26,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,99.66442953,0.33557047,0,0,0,0,0,0,1,0,0,297,0,0,0,0,0,52.5316484,6.038676609,0
tippe bij de ijssel,2023,0,0,0,0,1.35,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,99.66442953,0.33557047,0,0,0,0,0,0,1,0,0,297,0,0,0,0,0,52.5316484,6.038676609,0
tippe bij de ijssel,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,99.66442953,0.33557047,0,0,0,0,0,0,1,0,0,297,0,0,0,0,0,52.5316484,6.038676609,0
tippe bij de ijssel,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,99.66442953,0.33557047,0,0,0,0,0,0,1,0,0,297,0,0,0,0,0,52.5316484,6.038676609,0
breecamp,2015,0,1,0.5,0,0.62,0.22,0,0,338,338,880,113,132,62,62,387,97,20,6,1,0,307,566,7,26100,9,744,99.7311828,0.268817204,0,0,3,0,0,0,722,3,0,19,0,0,0,0,0,52.54245666,6.034725932,0
breecamp,2016,0,1.3,0.6,0,0.64,0.2,0,0,361,361,1018,125,164,75,57,425,145,21,5,1,0,364,648,6,28200,11,744,99.7311828,0.268817204,0,0,3,0,0,0,722,3,0,19,0,0,0,0,0,52.54245666,6.034725932,0
breecamp,2017,0,1.6,0.7,0,0.63,0.2,27,130,453,453,1273,153,209,92,68,523,188,32,8,0,0,454,811,8,30100,7,744,99.7311828,0.268817204,0,0,3,0,0,0,722,3,0,19,0,0,0,0,0,52.54245666,6.034725932,0
breecamp,2018,0,1.5,0.6,0,0.68,0.21,25,225,491,491,1474,169,257,118,79,572,238,34,7,0,0,544,923,7,31100,7,744,99.7311828,0.268817204,0,0,3,0,0,0,722,3,0,19,0,0,0,0,0,52.54245666,6.034725932,0
breecamp,2019,0,1.9,0.7,0,0.78,0.22,107,300,594,594,1809,190,335,152,105,643,338,37,9,0,0,677,1123,9,32500,5,744,99.7311828,0.268817204,0,0,3,0,0,0,722,3,0,19,0,0,0,0,0,52.54245666,6.034725932,0
breecamp,2020,0,2.6,0.7,0,0.79,0.22,223,593,721,721,2245,225,433,217,112,746,440,60,12,0,0,875,1358,12,34100,6,744,99.7311828,0.268817204,0,0,3,0,0,0,722,3,0,19,0,0,0,0,0,52.54245666,6.034725932,0
breecamp,2021,0,3.2,1,0,0.83,0.23,344,552,818,818,2631,243,489,284,150,811,554,85,14,1,0,1016,1600,15,36300,5,744,99.7311828,0.268817204,0,0,3,0,0,0,722,3,0,19,0,1,0,0,0,52.54245666,6.034725932,1
breecamp,2022,1,3.2,0.9,0,2.26,0.5,464,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744,99.7311828,0.268817204,0,0,3,0,0,0,722,3,0,19,0,0,3,0,0,52.54245666,6.034725932,3
breecamp,2023,1,3.1,0.7,0,1.35,0.37,424,0,866,866,2787,237,522,331,153,757,641,114,29,2,1,1090,1665,32,0,0,744,99.7311828,0.268817204,0,0,3,0,0,0,722,3,0,19,0,0,1,0,0,52.54245666,6.034725932,1
breecamp,2024,0,0,0,0,0,0,0,0,868,868,2770,219,501,325,173,710,668,136,34,3,1,1045,1687,38,0,0,744,99.7311828,0.268817204,0,0,3,0,0,0,722,3,0,19,0,0,2,0,0,52.54245666,6.034725932,2
breecamp,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744,99.7311828,0.268817204,0,0,3,0,0,0,722,3,0,19,0,0,0,0,0,52.54245666,6.034725932,0
breezicht,2015,0,0,0,0,0.62,0.22,0,0,4,4,11,0,0,2,1,0,6,1,0,1,0,2,8,1,0,-,796,100,0,1,0,0,0,0,0,147,0,1,648,0,0,0,0,0,52.54924588,6.05519149,0
breezicht,2016,0,0,0,0,0.64,0.2,0,0,4,4,10,0,0,2,0,0,6,1,0,1,0,2,7,1,0,-,796,100,0,1,0,0,0,0,0,147,0,1,648,0,0,0,0,0,52.54924588,6.05519149,0
breezicht,2017,0,0,0,0,0.63,0.2,0,0,4,4,10,0,0,2,0,0,6,1,0,1,0,2,7,1,0,-,796,100,0,1,0,0,0,0,0,147,0,1,648,0,0,0,0,0,52.54924588,6.05519149,0
breezicht,2018,0,0,0,0,0.68,0.21,0,0,4,4,9,0,0,1,1,0,4,2,0,1,0,1,7,1,0,-,796,100,0,1,0,0,0,0,0,147,0,1,648,0,0,0,0,0,52.54924588,6.05519149,0
breezicht,2019,0,0,0,0,0.78,0.22,0,0,4,4,9,0,0,1,1,0,3,3,0,1,0,1,7,1,0,-,796,100,0,1,0,0,0,0,0,147,0,1,648,0,0,0,0,0,52.54924588,6.05519149,0
breezicht,2020,0,0,0,0,0.79,0.22,0,0,4,4,9,0,0,0,2,0,3,3,0,1,0,0,8,1,0,-,796,100,0,1,0,0,0,0,0,147,0,1,648,0,0,0,0,0,52.54924588,6.05519149,0
breezicht,2021,0,0.6,0.2,0,0.83,0.23,0,347,154,154,371,37,55,36,29,132,62,11,6,3,0,128,234,9,30300,11,796,100,0,1,0,0,0,0,0,147,0,1,648,0,0,0,0,0,52.54924588,6.05519149,0
breezicht,2022,0,1.3,0.4,0,2.26,0.5,431,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796,100,0,1,0,0,0,0,0,147,0,1,648,0,0,0,0,0,52.54924588,6.05519149,0
breezicht,2023,0,1.7,0.4,0,1.35,0.37,540,0,545,545,1500,139,207,135,95,495,320,71,32,6,0,481,981,38,0,0,796,100,0,1,0,0,0,0,0,147,0,1,648,0,0,0,0,0,52.54924588,6.05519149,0
breezicht,2024,0,0,0,0,0,0,0,0,731,731,2027,189,287,182,109,693,414,107,39,7,0,658,1323,46,0,0,796,100,0,1,0,0,0,0,0,147,0,1,648,0,0,0,0,0,52.54924588,6.05519149,0
breezicht,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796,100,0,1,0,0,0,0,0,147,0,1,648,0,0,0,0,0,52.54924588,6.05519149,0
stadsbroek,2015,2,0.1,0.1,0.1,0.62,0.22,0,0,19,19,54,0,3,9,9,0,16,9,7,1,0,12,34,8,0,.,9,100,0,4,2,1,0,2,0,3,3,3,0,0,0,0,0,0,52.54685681,6.073533408,0
stadsbroek,2016,2,0.1,0.1,0.1,0.64,0.2,0,5,19,19,54,0,3,8,7,3,15,8,9,1,0,11,33,10,0,-,9,100,0,4,2,1,0,2,0,3,3,3,0,0,0,0,0,0,52.54685681,6.073533408,0
stadsbroek,2017,2,0.1,0,0.1,0.63,0.2,0,5,20,20,61,0,4,9,10,3,13,11,10,1,0,13,37,11,0,-,9,100,0,4,2,1,0,2,0,3,3,3,0,0,0,0,0,0,52.54685681,6.073533408,0
stadsbroek,2018,1,0.1,0,0.1,0.68,0.21,0,5,20,20,51,0,0,7,9,3,11,9,11,1,0,7,32,12,0,-,9,100,0,4,2,1,0,2,0,3,3,3,0,0,0,0,0,0,52.54685681,6.073533408,0
stadsbroek,2019,2,0.1,0,0.1,0.78,0.22,0,5,20,20,51,0,0,6,9,4,12,8,10,2,0,6,33,12,0,-,9,100,0,4,2,1,0,2,0,3,3,3,0,0,0,0,0,0,52.54685681,6.073533408,0
stadsbroek,2020,1,0.1,0,0.1,0.79,0.22,0,4,20,20,55,2,1,5,10,4,13,8,8,4,0,8,35,12,0,-,9,100,0,4,2,1,0,2,0,3,3,3,0,0,0,0,0,0,52.54685681,6.073533408,0
stadsbroek,2021,2,0.1,0,0.1,0.83,0.23,0,0,20,20,56,2,1,4,12,4,16,5,8,4,0,7,37,12,0,-,9,100,0,4,2,1,0,2,0,3,3,3,0,0,0,0,0,0,52.54685681,6.073533408,0
stadsbroek,2022,1,0.1,0,0.1,2.26,0.5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,100,0,4,2,1,0,2,0,3,3,3,0,0,0,1,0,0,52.54685681,6.073533408,1
stadsbroek,2023,1,0.1,0,0.1,1.35,0.37,0,0,20,20,56,2,4,2,11,5,15,6,4,7,0,8,37,11,0,0,9,100,0,4,2,1,0,2,0,3,3,3,0,0,0,4,0,0,52.54685681,6.073533408,4
stadsbroek,2024,0,0,0,0,0,0,0,0,20,20,52,1,5,0,10,5,12,8,3,7,1,6,35,11,0,0,9,100,0,4,2,1,0,2,0,3,3,3,0,0,0,2,0,0,52.54685681,6.073533408,2
stadsbroek,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,100,0,4,2,1,0,2,0,3,3,3,0,0,0,0,0,0,52.54685681,6.073533408,0
holtenbroek iv,2015,54,3.6,1.9,3.1,0.62,0.22,0,0,1624,1624,3117,120,218,142,284,623,517,329,362,319,203,480,1753,884,20300,20,1481,99.93247806,0.067521945,0,1,1193,32,182,0,503,750,199,29,0,0,0,0,0,52.52316254,6.088026588,0
holtenbroek iv,2016,51,3.6,1.8,2.9,0.64,0.2,0,115,1623,1623,3110,121,223,137,285,602,522,337,364,323,196,481,1746,883,20900,21,1481,99.93247806,0.067521945,0,1,1193,32,182,0,503,750,199,29,0,0,0,0,0,52.52316254,6.088026588,0
holtenbroek iv,2017,53,3.6,1.6,3,0.63,0.2,0,60,1624,1624,3108,109,217,157,303,583,532,346,364,323,174,483,1764,861,21100,22,1481,99.93247806,0.067521945,0,1,1193,32,182,0,503,750,199,29,0,0,0,0,0,52.52316254,6.088026588,0
holtenbroek iv,2018,54,3.5,1.5,3.1,0.68,0.21,194,70,1620,1620,3123,106,234,152,306,599,518,345,371,324,168,492,1768,863,21500,22,1481,99.93247806,0.067521945,0,1,1193,32,182,0,503,750,199,29,0,0,0,0,0,52.52316254,6.088026588,0
holtenbroek iv,2019,56,3.6,1.3,3.2,0.78,0.22,249,135,1662,1662,3174,105,226,185,334,589,518,342,401,310,164,516,1783,875,22800,20,1481,99.93247806,0.067521945,0,1,1193,32,182,0,503,750,199,29,0,0,0,0,0,52.52316254,6.088026588,0
holtenbroek iv,2020,54,3.4,1,3,0.79,0.22,249,157,1662,1662,3108,87,214,188,317,587,505,345,391,315,159,489,1754,865,23400,21,1481,99.93247806,0.067521945,0,1,1193,32,182,0,503,750,199,29,0,0,0,0,0,52.52316254,6.088026588,0
holtenbroek iv,2021,54,3.5,1.1,3,0.83,0.23,249,257,1663,1663,3145,87,213,214,310,607,494,362,384,313,161,514,1773,858,24500,20,1481,99.93247806,0.067521945,0,1,1193,32,182,0,503,750,199,29,0,0,5,0,0,52.52316254,6.088026588,5
holtenbroek iv,2022,49,3.5,0.9,2.8,2.26,0.5,271,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1481,99.93247806,0.067521945,0,1,1193,32,182,0,503,750,199,29,0,0,20,0,0,52.52316254,6.088026588,20
holtenbroek iv,2023,40,3.3,0.7,2.2,1.35,0.37,288,0,1695,1695,3225,96,220,218,329,641,497,367,360,324,173,534,1834,857,0,0,1481,99.93247806,0.067521945,0,1,1193,32,182,0,503,750,199,29,6,0,18,0,0,52.52316254,6.088026588,18
holtenbroek iv,2024,0,0,0,0,0,0,0,0,1694,1694,3182,109,200,221,335,626,508,346,351,328,158,530,1815,837,0,0,1481,99.93247806,0.067521945,0,1,1193,32,182,0,503,750,199,29,3,0,10,0,1,52.52316254,6.088026588,11
holtenbroek iv,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1481,99.93247806,0.067521945,0,1,1193,32,182,0,503,750,199,29,0,0,0,0,0,52.52316254,6.088026588,0
holtenbroek i,2015,13,2,1.1,0.8,0.62,0.22,0,0,855,856,1825,142,211,97,152,636,320,130,105,21,11,450,1238,137,26000,9,547,99.63436929,0.365630713,0,0,81,21,210,0,443,37,63,4,0,0,0,0,0,52.52190027,6.07948577,0
holtenbroek i,2016,14,2.1,1,0.8,0.64,0.2,0,215,891,892,1872,150,203,107,150,648,328,136,106,33,11,460,1262,150,27200,7,547,99.63436929,0.365630713,0,0,81,21,210,0,443,37,63,4,0,0,0,0,0,52.52190027,6.07948577,0
holtenbroek i,2017,14,2.1,0.9,0.8,0.63,0.2,0,215,890,891,1888,141,210,119,143,631,335,144,112,40,13,470,1253,165,27800,8,547,99.63436929,0.365630713,0,0,81,21,210,0,443,37,63,4,0,0,0,0,0,52.52190027,6.07948577,0
holtenbroek i,2018,14,2.1,0.9,0.8,0.68,0.21,0,230,890,891,1864,140,199,125,140,586,349,155,122,38,10,464,1230,170,28500,8,547,99.63436929,0.365630713,0,0,81,21,210,0,443,37,63,4,0,0,0,0,0,52.52190027,6.07948577,0
holtenbroek i,2019,14,2.1,0.8,0.8,0.78,0.22,18,245,905,906,1890,127,224,122,144,564,375,161,124,40,9,473,1244,173,29900,8,547,99.63436929,0.365630713,0,0,81,21,210,0,443,37,63,4,0,0,0,0,0,52.52190027,6.07948577,0
holtenbroek i,2020,14,2.1,0.6,0.8,0.79,0.22,0,262,892,893,1896,114,222,136,148,526,398,164,130,50,8,472,1236,188,30700,7,547,99.63436929,0.365630713,0,0,81,21,210,0,443,37,63,4,0,0,0,0,0,52.52190027,6.07948577,0
holtenbroek i,2021,15,2.1,0.6,0.8,0.83,0.23,0,285,892,893,1875,103,206,150,143,517,392,165,135,57,7,459,1217,199,32300,8,547,99.63436929,0.365630713,0,0,81,21,210,0,443,37,63,4,0,0,2,0,0,52.52190027,6.07948577,2
holtenbroek i,2022,14,2,0.5,0.8,2.26,0.5,36,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,99.63436929,0.365630713,0,0,81,21,210,0,443,37,63,4,0,0,2,0,0,52.52190027,6.07948577,2
holtenbroek i,2023,11,1.9,0.4,0.6,1.35,0.37,36,0,892,893,1877,96,192,146,163,472,427,156,143,73,9,434,1218,225,0,0,547,99.63436929,0.365630713,0,0,81,21,210,0,443,37,63,4,0,0,2,0,0,52.52190027,6.07948577,2
holtenbroek i,2024,0,0,0,0,0,0,0,0,892,893,1892,92,198,131,184,461,420,180,143,73,10,421,1245,226,0,0,547,99.63436929,0.365630713,0,0,81,21,210,0,443,37,63,4,1,0,3,0,0,52.52190027,6.07948577,3
holtenbroek i,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,99.63436929,0.365630713,0,0,81,21,210,0,443,37,63,4,0,0,0,0,0,52.52190027,6.07948577,0
holtenbroek ii,2015,45,2.6,1.4,2.5,0.62,0.22,0,0,1244,1248,2576,182,299,148,307,825,469,151,126,62,7,629,1752,195,20900,18,1136,99.64788732,0.352112676,1,11,991,0,1,0,323,696,117,0,0,0,0,0,0,52.53004228,6.077001222,0
holtenbroek ii,2016,41,2.6,1.3,2.3,0.64,0.2,0,25,1244,1248,2574,168,296,157,308,810,478,161,128,61,7,621,1757,196,21700,19,1136,99.64788732,0.352112676,1,11,991,0,1,0,323,696,117,0,0,0,0,0,0,52.53004228,6.077001222,0
holtenbroek ii,2017,46,2.7,1.2,2.6,0.63,0.2,0,145,1318,1322,2647,157,292,166,311,848,504,163,132,66,8,615,1826,206,21900,19,1136,99.64788732,0.352112676,1,11,991,0,1,0,323,696,117,0,0,0,0,0,0,52.53004228,6.077001222,0
holtenbroek ii,2018,45,2.6,1.1,2.6,0.68,0.21,0,185,1333,1337,2671,138,298,188,308,835,506,183,136,69,10,624,1832,215,22600,19,1136,99.64788732,0.352112676,1,11,991,0,1,0,323,696,117,0,0,0,0,0,0,52.53004228,6.077001222,0
holtenbroek ii,2019,44,2.6,1,2.5,0.78,0.22,0,200,1377,1380,2710,128,298,170,286,897,541,171,139,67,13,596,1895,219,23600,18,1136,99.64788732,0.352112676,1,11,991,0,1,0,323,696,117,0,0,0,0,0,0,52.53004228,6.077001222,0
holtenbroek ii,2020,44,2.6,0.8,2.5,0.79,0.22,0,209,1379,1382,2675,134,265,167,282,879,535,190,137,70,16,566,1886,223,24500,19,1136,99.64788732,0.352112676,1,11,991,0,1,0,323,696,117,0,0,0,0,0,0,52.53004228,6.077001222,0
holtenbroek ii,2021,46,2.6,0.8,2.6,0.83,0.23,0,226,1379,1382,2613,132,250,172,255,863,517,204,129,78,13,554,1839,220,25600,19,1136,99.64788732,0.352112676,1,11,991,0,1,0,323,696,117,0,0,0,6,0,0,52.53004228,6.077001222,6
holtenbroek ii,2022,42,2.5,0.7,2.4,2.26,0.5,0,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136,99.64788732,0.352112676,1,11,991,0,1,0,323,696,117,0,0,0,18,0,0,52.53004228,6.077001222,18
holtenbroek ii,2023,33,2.3,0.5,1.9,1.35,0.37,14,0,1381,1384,2648,132,247,183,281,842,536,228,110,78,11,562,1887,199,0,0,1136,99.64788732,0.352112676,1,11,991,0,1,0,323,696,117,0,4,0,21,0,0,52.53004228,6.077001222,21
holtenbroek ii,2024,0,0,0,0,0,0,0,0,1392,1397,2658,123,230,197,298,836,546,224,108,83,13,550,1904,204,0,0,1136,99.64788732,0.352112676,1,11,991,0,1,0,323,696,117,0,4,0,20,0,8,52.53004228,6.077001222,28
holtenbroek ii,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136,99.64788732,0.352112676,1,11,991,0,1,0,323,696,117,0,0,0,2,0,0,52.53004228,6.077001222,2
holtenbroek iii,2015,43,2.6,1.4,2.4,0.62,0.22,0,0,1077,1082,2420,145,250,137,260,654,490,248,138,87,11,532,1652,236,20800,17,853,99.88276671,0.117233294,0,2,680,135,0,0,483,234,97,39,0,0,0,0,0,52.53025881,6.086759545,0
holtenbroek iii,2016,42,2.6,1.3,2.4,0.64,0.2,0,30,1078,1083,2413,117,263,155,248,643,494,244,147,88,14,535,1629,249,21900,18,853,99.88276671,0.117233294,0,2,680,135,0,0,483,234,97,39,0,0,0,0,0,52.53025881,6.086759545,0
holtenbroek iii,2017,44,2.5,1.1,2.5,0.63,0.2,0,35,1078,1083,2354,102,260,164,226,592,502,252,148,93,15,526,1572,256,22100,17,853,99.88276671,0.117233294,0,2,680,135,0,0,483,234,97,39,0,0,0,0,0,52.53025881,6.086759545,0
holtenbroek iii,2018,42,2.5,1.1,2.4,0.68,0.21,0,40,1078,1083,2324,94,261,154,218,588,469,278,158,84,20,509,1553,262,22800,19,853,99.88276671,0.117233294,0,2,680,135,0,0,483,234,97,39,0,0,0,0,0,52.53025881,6.086759545,0
holtenbroek iii,2019,41,2.4,0.9,2.3,0.78,0.22,0,55,1078,1083,2300,91,243,165,211,584,463,282,162,81,18,499,1540,261,24100,18,853,99.88276671,0.117233294,0,2,680,135,0,0,483,234,97,39,0,0,0,0,0,52.53025881,6.086759545,0
holtenbroek iii,2020,41,2.4,0.7,2.3,0.79,0.22,0,161,1078,1083,2284,104,227,167,219,566,463,273,165,83,17,498,1521,265,24600,19,853,99.88276671,0.117233294,0,2,680,135,0,0,483,234,97,39,0,0,0,0,0,52.53025881,6.086759545,0
holtenbroek iii,2021,38,2.4,0.7,2.2,0.83,0.23,0,189,1078,1083,2222,89,200,165,226,527,471,281,161,87,15,454,1505,263,25900,17,853,99.88276671,0.117233294,0,2,680,135,0,0,483,234,97,39,0,0,5,0,0,52.53025881,6.086759545,5
holtenbroek iii,2022,34,2.2,0.6,1.9,2.26,0.5,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853,99.88276671,0.117233294,0,2,680,135,0,0,483,234,97,39,0,0,37,0,0,52.53025881,6.086759545,37
holtenbroek iii,2023,27,2,0.5,1.5,1.35,0.37,32,0,1053,1058,2207,100,182,163,219,512,472,284,167,87,21,445,1487,275,0,0,853,99.88276671,0.117233294,0,2,680,135,0,0,483,234,97,39,0,0,18,0,0,52.53025881,6.086759545,18
holtenbroek iii,2024,0,0,0,0,0,0,0,0,1126,1131,2300,105,168,173,240,572,458,287,182,92,23,446,1557,297,0,0,853,99.88276671,0.117233294,0,2,680,135,0,0,483,234,97,39,4,0,10,0,4,52.53025881,6.086759545,14
