postcode,wijknaam,buurtnaam,subsidiejaar,techniek,subcategorie,latitude,longitude,index_right,OBJECTID,BRTNR,OMSCHR,OFFICIËLE,SHAPEAREA,SHAPELEN
8024CD,Wijk 40 Berkum,Berkum,2024,Glasisolatie,HR++ glas U <= 1,52.52125647,6.143458694,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CE,Wijk 40 Berkum,Berkum,2021,Dakisolatie,Dakisolatie,52.52071745,6.142192965,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CE,Wijk 40 Berkum,Berkum,2021,Gevelisolatie,Binnen- of buitengevelisolatie,52.52071745,6.142192965,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CE,Wijk 40 Berkum,Berkum,2021,Vloerisolatie,Vloerisolatie,52.52071745,6.142192965,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CE,Wijk 40 Berkum,Berkum,2022,Dakisolatie,Dakisolatie,52.52071745,6.142192965,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CE,Wijk 40 Berkum,Berkum,2022,Glasisolatie,HR++ glas U <= 1,52.52071745,6.142192965,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CE,Wijk 40 Berkum,Berkum,2022,Warmtepomp,Lucht-water >= 1 kW en < 3,52.52071745,6.142192965,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CE,Wijk 40 Berkum,Berkum,2022,Warmtepomp,Lucht-water >= 3,52.52071745,6.142192965,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CE,Wijk 40 Berkum,Berkum,2023,Vloerisolatie,Vloerisolatie,52.52071745,6.142192965,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CE,Wijk 40 Berkum,Berkum,2023,Warmtepomp,Lucht-water >= 3,52.52071745,6.142192965,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CE,Wijk 40 Berkum,Berkum,2024,Dakisolatie,Dakisolatie,52.52071745,6.142192965,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CE,Wijk 40 Berkum,Berkum,2024,Gevelisolatie,Binnen- of buitengevelisolatie,52.52071745,6.142192965,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CE,Wijk 40 Berkum,Berkum,2024,Glasisolatie,HR++ glas U <= 1,52.52071745,6.142192965,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CE,Wijk 40 Berkum,Berkum,2024,Warmtepomp,Lucht-water >= 3,52.52071745,6.142192965,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CH,Wijk 40 Berkum,Berkum,2022,Vloerisolatie,Vloerisolatie,52.52185071,6.1433421,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CH,Wijk 40 Berkum,Berkum,2023,Glasisolatie,HR++ glas U <= 1,52.52185071,6.1433421,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CH,Wijk 40 Berkum,Berkum,2023,Warmtepomp,Lucht-water >= 3,52.52185071,6.1433421,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CH,Wijk 40 Berkum,Berkum,2024,Dakisolatie,Dakisolatie,52.52185071,6.1433421,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CH,Wijk 40 Berkum,Berkum,2024,Glasisolatie,HR++ glas U <= 1,52.52185071,6.1433421,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CJ,Wijk 40 Berkum,Berkum,2021,Spouwmuurisolatie,Spouwmuurisolatie,52.52112557,6.141448229,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CJ,Wijk 40 Berkum,Berkum,2021,Vloerisolatie,Vloerisolatie,52.52112557,6.141448229,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CJ,Wijk 40 Berkum,Berkum,2022,Glasisolatie,HR++ glas U <= 1,52.52112557,6.141448229,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CJ,Wijk 40 Berkum,Berkum,2024,Glasisolatie,HR++ glas U <= 1,52.52112557,6.141448229,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CJ,Wijk 40 Berkum,Berkum,2024,Glasisolatie,Triple glas U <= 0,52.52112557,6.141448229,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CK,Wijk 40 Berkum,Berkum,2021,Dakisolatie,Dakisolatie,52.5215094,6.14308764,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CK,Wijk 40 Berkum,Berkum,2021,Glasisolatie,Isolerende deur Ud <= 1,52.5215094,6.14308764,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CK,Wijk 40 Berkum,Berkum,2021,Glasisolatie,Triple glas U <= 0,52.5215094,6.14308764,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CK,Wijk 40 Berkum,Berkum,2021,Spouwmuurisolatie,Spouwmuurisolatie,52.5215094,6.14308764,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CK,Wijk 40 Berkum,Berkum,2021,Vloerisolatie,Vloerisolatie,52.5215094,6.14308764,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CK,Wijk 40 Berkum,Berkum,2022,Glasisolatie,HR++ glas U <= 1,52.5215094,6.14308764,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CK,Wijk 40 Berkum,Berkum,2022,Warmtepomp,Lucht-water >= 1 kW en < 3,52.5215094,6.14308764,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CK,Wijk 40 Berkum,Berkum,2023,Glasisolatie,HR++ glas U <= 1,52.5215094,6.14308764,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CK,Wijk 40 Berkum,Berkum,2023,Spouwmuurisolatie,Spouwmuurisolatie,52.5215094,6.14308764,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CK,Wijk 40 Berkum,Berkum,2023,Vloerisolatie,Vloerisolatie,52.5215094,6.14308764,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CL,Wijk 40 Berkum,Berkum,2021,Glasisolatie,HR++ glas U <= 1,52.52192073,6.14126723,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CL,Wijk 40 Berkum,Berkum,2021,Vloerisolatie,Vloerisolatie,52.52192073,6.14126723,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CL,Wijk 40 Berkum,Berkum,2021,Zonneboiler,<= 5 m2,52.52192073,6.14126723,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CL,Wijk 40 Berkum,Berkum,2023,Warmtepomp,Lucht-water >= 1 kW en < 3,52.52192073,6.14126723,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CL,Wijk 40 Berkum,Berkum,2024,Dakisolatie,Dakisolatie,52.52192073,6.14126723,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CL,Wijk 40 Berkum,Berkum,2024,Vloerisolatie,Bodemisolatie,52.52192073,6.14126723,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CM,Wijk 40 Berkum,Berkum,2021,Glasisolatie,HR++ glas U <= 1,52.52228479,6.142816458,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CM,Wijk 40 Berkum,Berkum,2021,Spouwmuurisolatie,Spouwmuurisolatie,52.52228479,6.142816458,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CM,Wijk 40 Berkum,Berkum,2021,Vloerisolatie,Vloerisolatie,52.52228479,6.142816458,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CM,Wijk 40 Berkum,Berkum,2022,Spouwmuurisolatie,Spouwmuurisolatie,52.52228479,6.142816458,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CM,Wijk 40 Berkum,Berkum,2022,Vloerisolatie,Vloerisolatie,52.52228479,6.142816458,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CM,Wijk 40 Berkum,Berkum,2023,Glasisolatie,Triple glas U <= 0,52.52228479,6.142816458,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CM,Wijk 40 Berkum,Berkum,2023,Warmtepomp,Lucht-water >= 3,52.52228479,6.142816458,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CM,Wijk 40 Berkum,Berkum,2024,Dakisolatie,Dakisolatie,52.52228479,6.142816458,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CM,Wijk 40 Berkum,Berkum,2024,Spouwmuurisolatie,Spouwmuurisolatie,52.52228479,6.142816458,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CN,Wijk 40 Berkum,Berkum,2022,Dakisolatie,Dakisolatie,52.52185863,6.142057007,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CN,Wijk 40 Berkum,Berkum,2022,Glasisolatie,HR++ glas U <= 1,52.52185863,6.142057007,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CN,Wijk 40 Berkum,Berkum,2022,Vloerisolatie,Vloerisolatie,52.52185863,6.142057007,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CN,Wijk 40 Berkum,Berkum,2023,Dakisolatie,Dakisolatie,52.52185863,6.142057007,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CN,Wijk 40 Berkum,Berkum,2023,Glasisolatie,Triple glas U <= 0,52.52185863,6.142057007,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CN,Wijk 40 Berkum,Berkum,2023,Spouwmuurisolatie,Spouwmuurisolatie,52.52185863,6.142057007,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CN,Wijk 40 Berkum,Berkum,2023,Vloerisolatie,Vloerisolatie,52.52185863,6.142057007,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CN,Wijk 40 Berkum,Berkum,2024,Vloerisolatie,Vloerisolatie,52.52185863,6.142057007,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CN,Wijk 40 Berkum,Berkum,2024,Warmtepomp,Lucht-water >= 3,52.52185863,6.142057007,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CP,Wijk 40 Berkum,Berkum,2022,Glasisolatie,HR++ glas U <= 1,52.52121084,6.130833164,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CP,Wijk 40 Berkum,Berkum,2022,Vloerisolatie,Vloerisolatie,52.52121084,6.130833164,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CP,Wijk 40 Berkum,Berkum,2023,Glasisolatie,HR++ glas U <= 1,52.52121084,6.130833164,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CP,Wijk 40 Berkum,Berkum,2023,Warmtepomp,Lucht-water >= 1 kW en < 3,52.52121084,6.130833164,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CP,Wijk 40 Berkum,Berkum,2024,Warmtepomp,Lucht-water < 1 kW,52.52121084,6.130833164,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CP,Wijk 40 Berkum,Berkum,2024,Warmtepomp,Lucht-water >= 3,52.52121084,6.130833164,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CR,Wijk 40 Berkum,Berkum,2022,Spouwmuurisolatie,Spouwmuurisolatie,52.52176229,6.138571897,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CR,Wijk 40 Berkum,Berkum,2023,Glasisolatie,HR++ glas U <= 1,52.52176229,6.138571897,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CR,Wijk 40 Berkum,Berkum,2023,Glasisolatie,Isolerende deur Ud <= 1,52.52176229,6.138571897,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CR,Wijk 40 Berkum,Berkum,2023,Glasisolatie,Triple glas U <= 0,52.52176229,6.138571897,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CR,Wijk 40 Berkum,Berkum,2023,Spouwmuurisolatie,Spouwmuurisolatie,52.52176229,6.138571897,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CR,Wijk 40 Berkum,Berkum,2024,Vloerisolatie,Vloerisolatie,52.52176229,6.138571897,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CR,Wijk 40 Berkum,Berkum,2024,Warmtepomp,Lucht-water >= 3,52.52176229,6.138571897,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CT,Wijk 40 Berkum,Berkum,2021,Glasisolatie,HR++ glas U <= 1,52.52120324,6.137852471,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CT,Wijk 40 Berkum,Berkum,2021,Vloerisolatie,Vloerisolatie,52.52120324,6.137852471,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CT,Wijk 40 Berkum,Berkum,2022,Spouwmuurisolatie,Spouwmuurisolatie,52.52120324,6.137852471,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CT,Wijk 40 Berkum,Berkum,2023,Dakisolatie,Dakisolatie,52.52120324,6.137852471,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CT,Wijk 40 Berkum,Berkum,2023,Glasisolatie,HR++ glas U <= 1,52.52120324,6.137852471,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CT,Wijk 40 Berkum,Berkum,2023,Spouwmuurisolatie,Spouwmuurisolatie,52.52120324,6.137852471,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CT,Wijk 40 Berkum,Berkum,2023,Vloerisolatie,Bodemisolatie,52.52120324,6.137852471,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CT,Wijk 40 Berkum,Berkum,2024,Spouwmuurisolatie,Spouwmuurisolatie,52.52120324,6.137852471,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CT,Wijk 40 Berkum,Berkum,2024,Vloerisolatie,Vloerisolatie,52.52120324,6.137852471,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CV,Wijk 40 Berkum,Berkum,2021,Spouwmuurisolatie,Spouwmuurisolatie,52.52408561,6.136495509,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CV,Wijk 40 Berkum,Berkum,2021,Vloerisolatie,Bodemisolatie,52.52408561,6.136495509,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CV,Wijk 40 Berkum,Berkum,2022,Spouwmuurisolatie,Spouwmuurisolatie,52.52408561,6.136495509,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CV,Wijk 40 Berkum,Berkum,2023,Glasisolatie,HR++ glas U <= 1,52.52408561,6.136495509,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CV,Wijk 40 Berkum,Berkum,2023,Spouwmuurisolatie,Spouwmuurisolatie,52.52408561,6.136495509,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CV,Wijk 40 Berkum,Berkum,2023,Vloerisolatie,Vloerisolatie,52.52408561,6.136495509,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CV,Wijk 40 Berkum,Berkum,2024,Glasisolatie,HR++ glas U <= 1,52.52408561,6.136495509,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024CV,Wijk 40 Berkum,Berkum,2024,Vloerisolatie,Vloerisolatie,52.52408561,6.136495509,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DB,Wijk 40 Berkum,Berkum,2022,Vloerisolatie,Vloerisolatie,52.52641164,6.13731366,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DG,Wijk 40 Berkum,Berkum,2023,Glasisolatie,HR++ glas U <= 1,52.52569638,6.137603217,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DJ,Wijk 40 Berkum,Berkum,2023,Glasisolatie,HR++ glas U <= 1,52.52566524,6.136608407,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DJ,Wijk 40 Berkum,Berkum,2023,Spouwmuurisolatie,Spouwmuurisolatie,52.52566524,6.136608407,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DJ,Wijk 40 Berkum,Berkum,2023,Warmtepomp,Lucht-water >= 3,52.52566524,6.136608407,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DJ,Wijk 40 Berkum,Berkum,2024,Glasisolatie,HR++ glas U <= 1,52.52566524,6.136608407,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DJ,Wijk 40 Berkum,Berkum,2024,Vloerisolatie,Vloerisolatie,52.52566524,6.136608407,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DL,Wijk 40 Berkum,Berkum,2023,Vloerisolatie,Vloerisolatie,52.52544258,6.139897812,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DM,Wijk 40 Berkum,Berkum,2022,Glasisolatie,HR++ glas U <= 1,52.52595104,6.139686888,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DM,Wijk 40 Berkum,Berkum,2022,Glasisolatie,Isolerende deur Ud <= 1,52.52595104,6.139686888,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DM,Wijk 40 Berkum,Berkum,2022,Glasisolatie,Panelen in kozijn U <= 1,52.52595104,6.139686888,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DN,Wijk 40 Berkum,Berkum,2021,Glasisolatie,HR++ glas U <= 1,52.52579672,6.141423795,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DN,Wijk 40 Berkum,Berkum,2021,Vloerisolatie,Vloerisolatie,52.52579672,6.141423795,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DN,Wijk 40 Berkum,Berkum,2022,Glasisolatie,HR++ glas U <= 1,52.52579672,6.141423795,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DN,Wijk 40 Berkum,Berkum,2022,Vloerisolatie,Vloerisolatie,52.52579672,6.141423795,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DN,Wijk 40 Berkum,Berkum,2023,Vloerisolatie,Vloerisolatie,52.52579672,6.141423795,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DN,Wijk 40 Berkum,Berkum,2023,Warmtepomp,Lucht-water >= 1 kW en < 3,52.52579672,6.141423795,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DN,Wijk 40 Berkum,Berkum,2024,Glasisolatie,HR++ glas U <= 1,52.52579672,6.141423795,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DP,Wijk 40 Berkum,Berkum,2022,Dakisolatie,Dakisolatie,52.52551903,6.142278986,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DP,Wijk 40 Berkum,Berkum,2022,Glasisolatie,HR++ glas U <= 1,52.52551903,6.142278986,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DP,Wijk 40 Berkum,Berkum,2023,Glasisolatie,HR++ glas U <= 1,52.52551903,6.142278986,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DP,Wijk 40 Berkum,Berkum,2024,Glasisolatie,HR++ glas U <= 1,52.52551903,6.142278986,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DP,Wijk 40 Berkum,Berkum,2024,Warmtepomp,Lucht-water >= 3,52.52551903,6.142278986,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DR,Wijk 40 Berkum,Berkum,2021,Glasisolatie,HR++ glas U <= 1,52.52631909,6.142358713,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DR,Wijk 40 Berkum,Berkum,2021,Vloerisolatie,Vloerisolatie,52.52631909,6.142358713,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DR,Wijk 40 Berkum,Berkum,2021,Warmtepomp,Lucht-water >= 1 kW en < 3,52.52631909,6.142358713,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DR,Wijk 40 Berkum,Berkum,2022,Glasisolatie,HR++ glas U <= 1,52.52631909,6.142358713,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DR,Wijk 40 Berkum,Berkum,2022,Vloerisolatie,Vloerisolatie,52.52631909,6.142358713,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DR,Wijk 40 Berkum,Berkum,2023,Glasisolatie,HR++ glas U <= 1,52.52631909,6.142358713,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DR,Wijk 40 Berkum,Berkum,2023,Vloerisolatie,Bodemisolatie,52.52631909,6.142358713,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DR,Wijk 40 Berkum,Berkum,2023,Warmtepomp,Lucht-water >= 1 kW en < 3,52.52631909,6.142358713,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DR,Wijk 40 Berkum,Berkum,2024,Warmtepomp,Lucht-water >= 3,52.52631909,6.142358713,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DS,Wijk 40 Berkum,Berkum,2022,Glasisolatie,HR++ glas U <= 1,52.52671355,6.141807475,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DS,Wijk 40 Berkum,Berkum,2022,Glasisolatie,Triple glas U <= 0,52.52671355,6.141807475,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DS,Wijk 40 Berkum,Berkum,2022,Vloerisolatie,Vloerisolatie,52.52671355,6.141807475,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DS,Wijk 40 Berkum,Berkum,2022,Warmtepomp,Lucht-water > 10 kW en <= 70 kW,52.52671355,6.141807475,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DS,Wijk 40 Berkum,Berkum,2023,Glasisolatie,HR++ glas U <= 1,52.52671355,6.141807475,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DS,Wijk 40 Berkum,Berkum,2023,Warmtepomp,Lucht-water >= 3,52.52671355,6.141807475,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DS,Wijk 40 Berkum,Berkum,2024,Vloerisolatie,Vloerisolatie,52.52671355,6.141807475,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DT,Wijk 40 Berkum,Berkum,2022,Vloerisolatie,Vloerisolatie,52.52623066,6.142919331,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DT,Wijk 40 Berkum,Berkum,2023,Glasisolatie,HR++ glas U <= 1,52.52623066,6.142919331,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DT,Wijk 40 Berkum,Berkum,2023,Warmtepomp,Lucht-water < 1 kW,52.52623066,6.142919331,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DT,Wijk 40 Berkum,Berkum,2023,Warmtepomp,Lucht-water >= 1 kW en < 3,52.52623066,6.142919331,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DT,Wijk 40 Berkum,Berkum,2023,Warmtepomp,Lucht-water >= 3,52.52623066,6.142919331,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DT,Wijk 40 Berkum,Berkum,2024,Warmtepomp,Lucht-water >= 1 kW en < 3,52.52623066,6.142919331,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DX,Wijk 40 Berkum,Berkum,2021,Spouwmuurisolatie,Spouwmuurisolatie,52.52643272,6.139419116,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DX,Wijk 40 Berkum,Berkum,2021,Vloerisolatie,Vloerisolatie,52.52643272,6.139419116,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DZ,Wijk 40 Berkum,Berkum,2022,Glasisolatie,HR++ glas U <= 1,52.52675747,6.140360642,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DZ,Wijk 40 Berkum,Berkum,2023,Warmtepomp,Lucht-water >= 3,52.52675747,6.140360642,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024DZ,Wijk 40 Berkum,Berkum,2024,Warmtepomp,Lucht-water >= 3,52.52675747,6.140360642,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024EC,Wijk 40 Berkum,Berkum,2024,Warmtepomp,Lucht-water >= 1 kW en < 3,52.52293626,6.14767844,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024ED,Wijk 40 Berkum,Berkum,2021,Warmtepomp,Lucht-water >= 3,52.52249576,6.147756794,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024ED,Wijk 40 Berkum,Berkum,2023,Dakisolatie,Dakisolatie,52.52249576,6.147756794,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024ED,Wijk 40 Berkum,Berkum,2023,Vloerisolatie,Vloerisolatie,52.52249576,6.147756794,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024ED,Wijk 40 Berkum,Berkum,2023,Warmtepomp,Lucht-water >= 1 kW en < 3,52.52249576,6.147756794,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024ED,Wijk 40 Berkum,Berkum,2023,Warmtepomp,Lucht-water >= 3,52.52249576,6.147756794,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024ED,Wijk 40 Berkum,Berkum,2023,Zonneboiler,> 5 m2 en <= 10 m2,52.52249576,6.147756794,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024ED,Wijk 40 Berkum,Berkum,2024,Glasisolatie,HR++ glas U <= 1,52.52249576,6.147756794,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024ED,Wijk 40 Berkum,Berkum,2024,Warmtepomp,Lucht-water >= 1 kW en < 3,52.52249576,6.147756794,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024EG,Wijk 40 Berkum,Berkum,2023,Warmtepomp,Lucht-water >= 1 kW en < 3,52.52249703,6.147362917,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024EH,Wijk 40 Berkum,Berkum,2024,Warmtepomp,Lucht-water >= 1 kW en < 3,52.5223526,6.146852442,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024EH,Wijk 40 Berkum,Berkum,2024,Warmtepomp,Lucht-water >= 3,52.5223526,6.146852442,34,113,400,Berkum,Berkum,1366109.605,4899.344643
8024PB,Wijk 40 Berkum,Veldhoek,2022,Glasisolatie,HR++ glas U <= 1,52.52154408,6.156859553,16,95,402,Veldhoek,Veldhoek,3208887.128,8476.613579
8024PB,Wijk 40 Berkum,Veldhoek,2022,Warmtepomp,Lucht-water >= 3,52.52154408,6.156859553,16,95,402,Veldhoek,Veldhoek,3208887.128,8476.613579
8024PB,Wijk 40 Berkum,Veldhoek,2023,Vloerisolatie,Vloerisolatie,52.52154408,6.156859553,16,95,402,Veldhoek,Veldhoek,3208887.128,8476.613579
8024PC,Wijk 40 Berkum,Veldhoek,2021,Warmtepomp,Lucht-water >= 3,52.51506325,6.137062736,16,95,402,Veldhoek,Veldhoek,3208887.128,8476.613579
8024PC,Wijk 40 Berkum,Veldhoek,2022,Gevelisolatie,Binnen- of buitengevelisolatie,52.51506325,6.137062736,16,95,402,Veldhoek,Veldhoek,3208887.128,8476.613579
8024PC,Wijk 40 Berkum,Veldhoek,2022,Glasisolatie,Triple glas U <= 0,52.51506325,6.137062736,16,95,402,Veldhoek,Veldhoek,3208887.128,8476.613579
8024PC,Wijk 40 Berkum,Veldhoek,2022,Spouwmuurisolatie,Spouwmuurisolatie,52.51506325,6.137062736,16,95,402,Veldhoek,Veldhoek,3208887.128,8476.613579
8024PC,Wijk 40 Berkum,Veldhoek,2022,Warmtepomp,Grond-water > 10 kW en <= 70 kW,52.51506325,6.137062736,16,95,402,Veldhoek,Veldhoek,3208887.128,8476.613579
8024PC,Wijk 40 Berkum,Veldhoek,2023,Glasisolatie,HR++ glas U <= 1,52.51506325,6.137062736,16,95,402,Veldhoek,Veldhoek,3208887.128,8476.613579
8024PC,Wijk 40 Berkum,Veldhoek,2023,Warmtepomp,Grond-water > 10 kW en <= 70 kW,52.51506325,6.137062736,16,95,402,Veldhoek,Veldhoek,3208887.128,8476.613579
8024PC,Wijk 40 Berkum,Veldhoek,2023,Warmtepomp,Lucht-water >= 3,52.51506325,6.137062736,16,95,402,Veldhoek,Veldhoek,3208887.128,8476.613579
