postcode,wijknaam,buurtnaam,subsidiejaar,techniek,subcategorie,latitude,longitude,index_right,OBJECTID,BRTNR,OMSCHR,OFFICIËLE,SHAPEAREA,SHAPELEN,buurt_naam
8033BC,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.53160251052632,6.112941789473684,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BC,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Glasisolatie,HR++ glas U <= 1,52.53160251052632,6.112941789473684,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BD,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Gevelisolatie,Binnen- of buitengevelisolatie,52.53191762857143,6.113242514285714,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BD,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Glasisolatie,HR++ glas U <= 1,52.53191762857143,6.113242514285714,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BD,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Glasisolatie,HR++ glas U <= 1,52.53191762857143,6.113242514285714,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BD,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Glasisolatie,Isolerende deur Ud <= 1,52.53191762857143,6.113242514285714,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BD,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Glasisolatie,Panelen in kozijn U <= 1,52.53191762857143,6.113242514285714,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BD,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Vloerisolatie,Vloerisolatie,52.53191762857143,6.113242514285714,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BD,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Warmtepomp,Lucht-water >= 3,52.53191762857143,6.113242514285714,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BE,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Vloerisolatie,Vloerisolatie,52.5323386,6.113068941666667,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BH,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Glasisolatie,HR++ glas U <= 1,52.532349571428576,6.1143250857142855,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BH,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Spouwmuurisolatie,Spouwmuurisolatie,52.532349571428576,6.1143250857142855,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BH,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Vloerisolatie,Bodemisolatie,52.532349571428576,6.1143250857142855,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BH,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.532349571428576,6.1143250857142855,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BH,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Vloerisolatie,Vloerisolatie,52.532349571428576,6.1143250857142855,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BH,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Vloerisolatie,Vloerisolatie,52.532349571428576,6.1143250857142855,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BH,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Warmtepomp,Lucht-water < 1 kW,52.532349571428576,6.1143250857142855,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BH,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Warmtepomp,Lucht-water >= 3,52.532349571428576,6.1143250857142855,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BH,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Vloerisolatie,Bodemisolatie,52.532349571428576,6.1143250857142855,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BJ,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Vloerisolatie,Vloerisolatie,52.53271686875,6.1130761,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BJ,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Glasisolatie,HR++ glas U <= 1,52.53271686875,6.1130761,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BJ,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Glasisolatie,Triple glas U <= 0,52.53271686875,6.1130761,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BJ,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.53271686875,6.1130761,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BJ,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Warmtepomp,Lucht-water >= 1 kW en < 3,52.53271686875,6.1130761,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BK,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Spouwmuurisolatie,Spouwmuurisolatie,52.53345965454545,6.112478136363637,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BK,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Vloerisolatie,Vloerisolatie,52.53345965454545,6.112478136363637,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BK,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Glasisolatie,HR++ glas U <= 1,52.53345965454545,6.112478136363637,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BK,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.53345965454545,6.112478136363637,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BK,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Vloerisolatie,Vloerisolatie,52.53345965454545,6.112478136363637,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BK,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Glasisolatie,HR++ glas U <= 1,52.53345965454545,6.112478136363637,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BK,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Vloerisolatie,Vloerisolatie,52.53345965454545,6.112478136363637,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BL,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Vloerisolatie,Vloerisolatie,52.53382080555556,6.112883322222222,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BM,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Vloerisolatie,Vloerisolatie,52.534355928,6.112704548,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BM,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Spouwmuurisolatie,Spouwmuurisolatie,52.534355928,6.112704548,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BM,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Vloerisolatie,Vloerisolatie,52.534355928,6.112704548,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BN,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Vloerisolatie,Vloerisolatie,52.5339494625,6.1137639375,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BP,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.53525009166667,6.112450433333334,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BP,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Warmtepomp,Lucht-water >= 3,52.53525009166667,6.112450433333334,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BR,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Vloerisolatie,Vloerisolatie,52.5349152375,6.11349368125,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BR,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Glasisolatie,HR++ glas U <= 1,52.5349152375,6.11349368125,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BR,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.5349152375,6.11349368125,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BR,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Vloerisolatie,Vloerisolatie,52.5349152375,6.11349368125,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BS,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.5356855,6.112225288888888,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BS,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Vloerisolatie,Vloerisolatie,52.5356855,6.112225288888888,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BS,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Vloerisolatie,Vloerisolatie,52.5356855,6.112225288888888,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BT,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Vloerisolatie,Bodemisolatie,52.53577743571429,6.113281135714286,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BV,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.53547564444444,6.1138091333333335,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BV,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Vloerisolatie,Vloerisolatie,52.53547564444444,6.1138091333333335,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BW,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Vloerisolatie,Vloerisolatie,52.53579646428572,6.111545621428571,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BW,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.53579646428572,6.111545621428571,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BX,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Dakisolatie,Dakisolatie,52.53053415555556,6.113584933333334,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BX,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Dakisolatie,Dakisolatie,52.53053415555556,6.113584933333334,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BX,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.53053415555556,6.113584933333334,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BX,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Vloerisolatie,Vloerisolatie,52.53053415555556,6.113584933333334,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BX,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Warmtepomp,Lucht-water < 1 kW,52.53053415555556,6.113584933333334,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BX,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Dakisolatie,Dakisolatie,52.53053415555556,6.113584933333334,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BX,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.53053415555556,6.113584933333334,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BX,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Vloerisolatie,Vloerisolatie,52.53053415555556,6.113584933333334,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BX,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Warmtepomp,Lucht-water >= 3,52.53053415555556,6.113584933333334,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BZ,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Glasisolatie,HR++ glas U <= 1,52.53035508947368,6.112385594736842,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BZ,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Dakisolatie,Dakisolatie,52.53035508947368,6.112385594736842,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BZ,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Glasisolatie,HR++ glas U <= 1,52.53035508947368,6.112385594736842,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BZ,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Glasisolatie,Panelen in kozijn U <= 1,52.53035508947368,6.112385594736842,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BZ,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Vloerisolatie,Vloerisolatie,52.53035508947368,6.112385594736842,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BZ,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Warmtepomp,Lucht-water >= 1 kW en < 3,52.53035508947368,6.112385594736842,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BZ,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Glasisolatie,HR++ glas U <= 1,52.53035508947368,6.112385594736842,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BZ,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Glasisolatie,HR++ glas U <= 1,52.53035508947368,6.112385594736842,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033BZ,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Warmtepomp,Lucht-water >= 3,52.53035508947368,6.112385594736842,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033CC,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Warmtepomp,Lucht-water >= 3,52.53639366190476,6.109980190476191,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033CE,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Vloerisolatie,Vloerisolatie,52.536198355,6.11150663,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033CG,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.537362315,6.110719375,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033CG,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Vloerisolatie,Vloerisolatie,52.537362315,6.110719375,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033CG,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Glasisolatie,HR++ glas U <= 1,52.537362315,6.110719375,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033CG,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Vloerisolatie,Vloerisolatie,52.537362315,6.110719375,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033CG,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Warmtepomp,Lucht-water < 1 kW,52.537362315,6.110719375,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033CH,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Glasisolatie,HR++ glas U <= 1,52.536956845,6.112279065,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033CH,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Glasisolatie,Isolerende deur Ud <= 1,52.536956845,6.112279065,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033CH,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Spouwmuurisolatie,Spouwmuurisolatie,52.536956845,6.112279065,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033CH,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Vloerisolatie,Vloerisolatie,52.536956845,6.112279065,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033CH,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Spouwmuurisolatie,Spouwmuurisolatie,52.536956845,6.112279065,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033CJ,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Spouwmuurisolatie,Spouwmuurisolatie,52.536844765384615,6.109644888461538,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033CJ,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Vloerisolatie,Vloerisolatie,52.536844765384615,6.109644888461538,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033CJ,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.536844765384615,6.109644888461538,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033CJ,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Vloerisolatie,Vloerisolatie,52.536844765384615,6.109644888461538,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033CJ,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Glasisolatie,HR++ glas U <= 1,52.536844765384615,6.109644888461538,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033CJ,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Warmtepomp,Lucht-water >= 3,52.536844765384615,6.109644888461538,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033CL,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Vloerisolatie,Vloerisolatie,52.53654644444444,6.112147438888889,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033CL,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.53654644444444,6.112147438888889,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033CL,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Glasisolatie,Triple glas U <= 0,52.53654644444444,6.112147438888889,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033CL,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Vloerisolatie,Vloerisolatie,52.53654644444444,6.112147438888889,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033CN,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Spouwmuurisolatie,Spouwmuurisolatie,52.53755900833333,6.112293775,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033CN,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Vloerisolatie,Vloerisolatie,52.53755900833333,6.112293775,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033CN,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Vloerisolatie,Vloerisolatie,52.53755900833333,6.112293775,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033CP,Wijk 31 Aa-landen,Aa-landen-Oost,2021.0,Glasisolatie,HR++ glas U <= 1,52.53806194166667,6.110729833333334,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033CP,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Glasisolatie,HR++ glas U <= 1,52.53806194166667,6.110729833333334,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033CP,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Vloerisolatie,Vloerisolatie,52.53806194166667,6.110729833333334,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033CR,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.538140414285714,6.111150364285714,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033CR,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Vloerisolatie,Vloerisolatie,52.538140414285714,6.111150364285714,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033CR,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Glasisolatie,HR++ glas U <= 1,52.538140414285714,6.111150364285714,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033CZ,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Glasisolatie,HR++ glas U <= 1,52.535159575,6.109295925,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033CZ,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Vloerisolatie,Vloerisolatie,52.535159575,6.109295925,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033CZ,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Vloerisolatie,Bodemisolatie,52.535159575,6.109295925,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033CZ,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Vloerisolatie,Vloerisolatie,52.535159575,6.109295925,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033CZ,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Warmtepomp,Lucht-water < 1 kW,52.535159575,6.109295925,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033CZ,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Warmtepomp,Lucht-water >= 3,52.535159575,6.109295925,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033CZ,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Glasisolatie,HR++ glas U <= 1,52.535159575,6.109295925,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033CZ,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Vloerisolatie,Vloerisolatie,52.535159575,6.109295925,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DB,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Spouwmuurisolatie,Spouwmuurisolatie,52.53840102727273,6.109814927272727,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DB,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Vloerisolatie,Bodemisolatie,52.53840102727273,6.109814927272727,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DB,Wijk 31 Aa-landen,Aa-landen-Oost,2022.0,Vloerisolatie,Vloerisolatie,52.53840102727273,6.109814927272727,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DB,Wijk 31 Aa-landen,Aa-landen-Oost,2023.0,Warmtepomp,Lucht-water >= 1 kW en < 3,52.53840102727273,6.109814927272727,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
8033DB,Wijk 31 Aa-landen,Aa-landen-Oost,2024.0,Glasisolatie,HR++ glas U <= 1,52.53840102727273,6.109814927272727,24,103,313,Aalanden-oost,Aa-landen-Oost,618607.9893615639,3672.37066120832,Aa-landen-Oost
